class_ind,class_name,n_images
,gray_willow,923
,gray_wolf,1741
,grayback,911
,graybeard,997
,grayhen,4
,graylag,153
,graylag_goose,118
,graz,2641
,graze,1801
,grazier,1041
,grazing,2438
,grazing_land,1440
,grease,2063
,grease-gun,1727
,grease_monkey,1896
,greaseball,1185
,greasepaint,1006
,greaseproof_paper,356
,greaser,1602
,greasewood,1101
,greasy_spoon,1330
,great,2250
,great-aunt,1794
,great-leaved_macrophylla,2
,great-nephew,1920
,great-niece,1131
,great-uncle,1907
,great_adductor_muscle,6
,great_anteater,80
,great_ape,1612
,great_arabian_desert,135
,great_auk,766
,great_australian_bight,1159
,great_australian_desert,254
,great_barracuda,1003
,great_barrier_reef,1931
,great_bear,1764
,great_black-backed_gull,1348
,great_blue_heron,1966
,great_blue_shark,745
,great_bowerbird,214
,great_britain,2534
,great_burdock,140
,great_bustard,758
,great_cerebral_vein,12
,great_circle,1450
,great_commoner,114
,great_crested_grebe,1270
,great_dane,1827
,great_divide,1921
,great_dividing_range,1349
,great_dog,2019
,great_duckweed,47
,great_elector,118
,great_falls,2449
,great_grandchild,1120
,great_granddaughter,1724
,great_grandfather,1937
,great_grandmother,2281
,great_grandparent,957
,great_grandson,1832
,great_gray_owl,1533
,great_grey_kangaroo,137
,great_grey_owl,1373
,great_hall,2393
,great_horned_owl,1677
,great_indian_desert,632
,great_knapweed,54
,great_lakes,2041
,great_lakes_state,1710
,great_lobelia,766
,great_maple,1434
,great_mendenhall_glacier,74
,great_millet,711
,great_mother,1521
,great_mullein,273
,great_plains,1915
,great_plains_of_north_america,446
,great_plains_paintbrush,8
,great_pyramid,1495
,great_pyrenees,2224
,great_ragweed,288
,great_rift_valley,1609
,great_russian,1742
,great_salt_desert,628
,great_salt_lake,1837
,great_sandy_desert,445
,great_saphenous_vein,50
,great_seal,1622
,great_seal_of_the_united_states,1045
,great_skua,760
,great_slave_lake,884
,great_smoky_mountains,2279
,great_smoky_mountains_national_park,2313
,great_snipe,626
,great_solomons-seal,18
,great_st_johns_wort,446
,great_toe,1684
,great_victoria_desert,357
,great_wall,2303
,great_wall_of_china,1929
,great_white_heron,1280
,great_white_hope,946
,great_white_shark,1674
,great_white_way,1587
,great_yellow_gentian,25
,great_yellowcress,20
,greatcoat,1101
,greater_antilles,851
,greater_burdock,55
,greater_butterfly_orchid,161
,greater_celandine,469
,greater_knapweed,309
,greater_kudu,1157
,greater_london,1832
,greater_masterwort,11
,greater_new_orleans_bridge,123
,greater_new_york,1208
,greater_omentum,91
,greater_pectoral_muscle,4
,greater_peritoneal_sac,4
,greater_pichiciego,0
,greater_prairie_chicken,973
,greater_rhomboid_muscle,0
,greater_scaup,1168
,greater_spearwort,120
,greater_stitchwort,331
,greater_sunda_islands,41
,greater_water_parsnip,20
,greater_whitethroat,72
,greater_yellowlegs,1253
,greave,1403
,greaves,1517
,grebe,1875
,grecian,1863
,greco,1944
,greco-roman_architecture,103
,greco-roman_deity,21
,greece,3040
,greegree,23
,greek,2658
,greek_architecture,1885
,greek_capital,1100
,greek_catholic,1578
,greek_clover,71
,greek_cross,1751
,greek_deity,264
,greek_fire,1161
,greek_fret,173
,greek_key,1369
,greek_partridge,35
,greek_valerian,337
,greeley,1857
,green,2445
,green-tailed_towhee,317
,green-winged_teal,1410
,green_adders_mouth,28
,green_alder,792
,green_algae,1419
,green_apple_aphid,69
,green_arrow_arum,43
,green_ash,1700
,green_bay,2300
,green_bean,2056
,green_beret,1411
,green_bristlegrass,64
,green_broom,812
,green_corn,1383
,green_douglas_fir,282
,green_dragon,1592
,green_foxtail,475
,green_fringed_orchis,6
,green_frog,1837
,green_gentian,227
,green_gland,213
,green_goddess,1380
,green_gold,1634
,green_goods,1885
,green_gram,1462
,green_groceries,512
,green_hellebore,418
,green_june_beetle,308
,green_lacewing,872
,green_lead_ore,16
,green_line,1927
,green_lizard,1747
,green_mamba,842
,green_manure,957
,green_market,1922
,green_mayonnaise,258
,green_monkey,1887
,green_mountain_state,1074
,green_mountains,1949
,green_olive,2040
,green_onion,1505
,green_pea,1461
,green_pea_soup,443
,green_peach_aphid,302
,green_peafowl,443
,green_pepper,1897
,green_plover,262
,green_river,1774
,green_salad,1492
,green_smut_fungus,2
,green_snake,1350
,green_soap,1389
,green_soybean,702
,green_spleenwort,104
,green_tea,2623
,green_turtle,1534
,green_turtle_soup,44
,green_woodpecker,1262
,greenbelt,2420
,greenberg,1638
,greenbottle,960
,greenbottle_fly,250
,greenbrier,1851
,greene,2280
,greenery,2256
,greeneye,1442
,greenfly,1068
,greengage,408
,greengage_plum,56
,greengrocer,1629
,greengrocery,328
,greenhood,936
,greenhorn,1450
,greenhouse,2476
,greenhouse_effect,1301
,greenhouse_emission,1309
,greenhouse_gas,1469
,greenhouse_warming,1303
,greenhouse_whitefly,424
,greening,1540
,greenland,2381
,greenland_caribou,156
,greenland_sea,1553
,greenland_spar,11
,greenland_whale,734
,greenling,1063
,greenmarket,1556
,greenockite,302
,greenroom,2299
,greens,2976
,greensand,1455
,greensboro,2364
,greenshank,1255
,greenskeeper,944
,greensward,881
,greenville,2832
,greenway,1946
,greenweed,415
,greenwich,2773
,greenwich_meridian,1361
,greenwich_village,1461
,greenwing,1667
,greenwood,2327
,greeter,1354
,greg_norman,1601
,gregarine,111
,gregor_mendel,1073
,gregorian_telescope,170
,gregory,2991
,gregory_goodwin_pincus,7
,gregory_i,2023
,gregory_john_norman,144
,gregory_nazianzen,84
,gregory_of_nazianzen,128
,gregory_pincus,81
,gregory_the_great,1209
,gregory_vii,395
,gregory_xii,287
,gregory_xiii,336
,gregory_xvi,252
,greisen,1132
,gremlin,1917
,grenada,1921
,grenade,2006
,grenade_thrower,217
,grenadian,1078
,grenadier,1375
,grenadine,1707
,grenoble,2028
,gres-gris,101
,gresham,1878
,greshams_law,5
,greta_garbo,1396
,greta_louisa_gustafsson,8
,gretzky,1485
,grevillea,1938
,grevillea_banksii,224
,grevillea_robusta,552
,grevillea_striata,37
,grevillela_parallela,0
,grevys_zebra,443
,grewia_asiatica,30
,grey,2217
,grey-leaf_pine,12
,grey_alder,404
,grey_area,1771
,grey_birch,1048
,grey_catbird,593
,grey_flounder,133
,grey_fox,1634
,grey_friar,793
,grey_goldenrod,226
,grey_hen,1020
,grey_jay,1793
,grey_kingbird,266
,grey_lemming,52
,grey_matter,1330
,grey_mullet,567
,grey_partridge,1243
,grey_polypody,6
,grey_poplar,344
,grey_sage,1369
,grey_sea_eagle,210
,grey_skate,1118
,grey_snapper,562
,grey_sole,806
,grey_substance,188
,grey_whale,1332
,grey_willow,1134
,grey_wolf,1384
,greyback,1074
,greybeard,1179
,greyhen,27
,greyhound,2273
,greylag,1285
,greylag_goose,1268
,gri-gri,1510
,grias_cauliflora,23
,grid,2719
,grid_metal,1390
,griddle,1829
,griddlecake,37
,gridiron,2115
,gridiron-tailed_lizard,0
,grieg,1405
,grievance,1592
,griever,981
,grievous_bodily_harm,196
,griffith,2524
,griffon,1955
,griffon_vulture,1229
,grifola_frondosa,577
,grifter,1407
,grigori_efimovich_rasputin,20
,grigri,1231
,grill,2809
,grille,3023
,grillroom,635
,grillwork,958
,grimes_golden,291
,grimm,1881
,grimms_law,83
,grimoire,1137
,grind,2038
,grind_organ,56
,grindelia_robusta,140
,grindelia_squarrosa,263
,grinder,2113
,grinding,2015
,grinding_wheel,1567
,grindle,1540
,grindstone,1741
,gringo,1987
,grinner,1371
,griot,1385
,grip,2167
,gripe,1582
,gripes,1547
,gripsack,139
,gris,1893
,grisaille,1405
,griselinia_littoralis,163
,griselinia_lucida,39
,griseofulvin,236
,grison,1282
,grison_vittatus,10
,grissino,905
,grist,1947
,gristle,1287
,gristmill,1613
,grit,2216
,gritrock,4
,grits,2149
,gritstone,1413
,grivet,374
,grizzle,1878
,grizzly,2000
,grizzly_bear,1840
,groaner,530
,groats,1550
,grocer,1833
,grocery,2066
,grocery_bag,1915
,grocery_boy,647
,grocery_store,1985
,groenendael,1778
,grog,1698
,grogram,25
,groin,1465
,groined_vault,93
,grommet,1633
,gromwell,464
,gromyko,366
,gronland,1182
,groom,2066
,groom-to-be,1541
,groomsman,1963
,groove,2529
,groover,1316
,gropius,1503
,gros_point,1162
,gros_ventre,1552
,grosbeak,1590
,grosgrain,1800
,gross_anatomy,1630
,grossbeak,431
,grot,1897
,grotesque,1600
,grotius,1358
,grotto,2457
,grouch,1750
,groucho,1888
,ground,2234
,ground-berry,100
,ground-effect_machine,192
,ground-emplaced_mine,5
,ground-shaker,488
,ground_almond,611
,ground_bait,766
,ground_beef,1465
,ground_beetle,1252
,ground_cable,1635
,ground_cedar,1002
,ground_cherry,1266
,ground_cloth,1237
,ground_control,1831
,ground_effect,1461
,ground_fir,456
,ground_floor,1729
,ground_glass,2138
,ground_ivy,1183
,ground_level,2451
,ground_pine,1334
,ground_pink,1511
,ground_plan,1630
,ground_rattler,138
,ground_roller,1053
,ground_rose,1285
,ground_sloth,584
,ground_snake,1064
,ground_squirrel,1750
,ground_substance,487
,ground_tackle,982
,ground_water,1904
,ground_wave,1516
,ground_zero,2368
,groundberry,13
,groundbreaker,808
,groundfish,1170
,groundhog,2172
,grounding,1526
,groundkeeper,145
,groundling,298
,groundmass,631
,groundnut,1241
,groundnut_oil,263
,groundnut_vine,30
,grounds,2146
,groundsel,1210
,groundsel_bush,100
,groundsel_tree,92
,groundsheet,969
,groundskeeper,1333
,groundsman,1290
,groundwater_level,890
,groundwork,1540
,group,2286
,group_a,2681
,group_ab,2233
,group_b,1836
,group_captain,1571
,group_dynamics,1435
,group_o,2320
,group_theory,1516
,grouper,2014
,groupie,1837
,grouse,1993
,grouse-berry,32
,grouse_whortleberry,31
,grouseberry,50
,grout,1830
,grove,2546
,groveler,160
,groveller,161
,grover_cleveland,1219
,groves,1958
,grower,1753
,growing,2356
,growler,1732
,grownup,1771
,growth,2752
,growth_factor,1461
,growth_hormone,1393
,growth_regulator,972
,growth_ring,917
,groyne,1521
,grozny,1281
,groznyy,66
,grub,2210
,grubby,2019
,gruel,1696
,grugru,406
,grugru_nut,1
,grugru_palm,8
,grumble,1924
,grumbler,394
,grumbling,1423
,grume,780
,grummet,214
,grump,1238
,grunt,2033
,grunter,1127
,grus,1952
,grus_americana,480
,gruyere,2167
,gsr,1401
,gu,2178
,guacamole,1708
,guacharo,608
,guadalajara,1787
,guadalcanal,1697
,guadalupe_cypress,84
,guadalupe_fur_seal,120
,guadalupe_island,1103
,guadalupe_mountains,1403
,guadalupe_mountains_national_park,1887
,guadeloupe,1985
,guaiac,142
,guaiac_wood,43
,guaiacum,531
,guaiacum_officinale,171
,guaiacum_sanctum,112
,guaiacum_wood,38
,guaira,1920
,guaira_falls,12
,guallatiri,108
,guam,2556
,guama,1437
,guan,1974
,guanabana,1013
,guanabenz,50
,guanaco,1241
,guangdong,1869
,guangdong_province,1576
,guangzhou,1975
,guanine,1408
,guano,1437
,guano_bat,1040
,guanosine,772
,guantanamo,2173
,guar,1747
,guar_gum,1121
,guarani,1731
,guarantor,1144
,guard,2426
,guard_boat,1411
,guard_dog,1835
,guard_hair,1001
,guard_of_honor,1880
,guard_ship,1757
,guardhouse,1250
,guardian,2167
,guardian_angel,1999
,guardian_spirit,1259
,guardrail,2275
,guardroom,750
,guards_van,967
,guardsman,1857
,guarneri,1243
,guarnerius,922
,guarnieri,1418
,guatemala,1655
,guatemala_city,2201
,guatemalan,1950
,guava,1911
,guava_bush,44
,guayaquil,2195
,guayule,313
,gubbins,1260
,guck,1558
,gudgeon,1287
,gudgeon_pin,255
,guelder_rose,456
,guenon,1088
,guenon_monkey,294
,guereza,473
,gueridon,1396
,guerilla,1938
,guernsey,2316
,guernsey_elm,5
,guerrilla,1871
,guesser,736
,guest,2825
,guest_of_honor,1516
,guest_worker,1433
,guesthouse,2169
,guestroom,2199
,guestworker,114
,guevara,2198
,guevina_avellana,0
,guevina_heterophylla,0
,guggenheim,1892
,guglielmo_marconi,1056
,guiana,1155
,guiana_highlands,129
,guib,778
,guibert_of_ravenna,0
,guidance_device,359
,guidance_system,1310
,guide,3094
,guide_dog,1976
,guide_fossil,1048
,guide_rope,1269
,guidebook,1719
,guided_bomb_unit-28,24
,guided_missile,1440
,guided_missile_cruiser,948
,guided_missile_destroyer,1154
,guided_missile_frigate,473
,guideline,1587
,guidepost,1294
,guiding_light,1313
,guildhall,2175
,guillaume_apollinaire,1157
,guillaume_de_grimoard,20
,guillemot,1799
,guilloche,1283
,guillotine,1959
,guimpe,112
,guine-bissau,1323
,guinea,2053
,guinea-bissau,1325
,guinea-hen_flower,47
,guinea_corn,206
,guinea_flower,1085
,guinea_fowl,1575
,guinea_gold,1044
,guinea_gold_vine,6
,guinea_grains,131
,guinea_hen,1303
,guinea_pepper,226
,guinea_pig,1799
,guinea_worm,561
,guinean,1206
,guinness,2324
,guiseppe_fortunino_francesco_verdi,36
,guiseppe_guarneri,22
,guitar,2439
,guitar_pick,2007
,guitar_player,2079
,guitarfish,645
,guitarist,2222
,gujarat,2439
,gujarati,2308
,gujerat,683
,gujerati,312
,gula,1858
,gulag,1297
,gulch,2040
,gulf,2126
,gulf_coast,2477
,gulf_of_aden,921
,gulf_of_aegina,500
,gulf_of_akaba,103
,gulf_of_alaska,1339
,gulf_of_antalya,123
,gulf_of_aqaba,1307
,gulf_of_bothnia,543
,gulf_of_california,1619
,gulf_of_campeche,277
,gulf_of_carpentaria,895
,gulf_of_corinth,907
,gulf_of_finland,2091
,gulf_of_guinea,1051
,gulf_of_lepanto,16
,gulf_of_martaban,25
,gulf_of_mexico,2021
,gulf_of_ob,198
,gulf_of_oman,1593
,gulf_of_riga,325
,gulf_of_saint_lawrence,437
,gulf_of_siam,1165
,gulf_of_sidra,67
,gulf_of_st._lawrence,832
,gulf_of_suez,777
,gulf_of_tehuantepec,102
,gulf_of_thailand,1950
,gulf_of_venice,1435
,gulf_states,1316
,gulfweed,45
,gull,2606
,gullet,1724
,gully,1941
,gulo_gulo,1280
,gulo_luscus,21
,gulp,1815
,gulper,930
,gulping,933
,gulu,2170
,gulyas,1614
,gum,1896
,gum-lac,30
,gum_acacia,680
,gum_accroides,2
,gum_albanum,0
,gum_ammoniac,31
,gum_anime,443
,gum_arabic,1232
,gum_ball,2088
,gum_benjamin,267
,gum_benzoin,264
,gum_boot,739
,gum_butea,7
,gum_dammar,24
,gum_elastic,267
,gum_elemi,39
,gum_eurphorbium,0
,gum_kino,31
,gum_labdanum,18
,gum_myrrh,530
,gum_olibanum,117
,gum_plant,1200
,gum_resin,777
,gum_ridge,210
,gum_sangapenum,0
,gum_terpentine,8
,gum_tree,2006
,gumbo,1724
,gumbo-limbo,1113
,gumbo_soil,28
,gumdrop,1258
,gummite,244
,gumshield,302
,gumshoe,1233
,gumweed,534
,gumwood,477
,gun,2215
,gun-sight,1425
,gun_barrel,1729
,gun_carriage,1204
,gun_case,1841
,gun_chamber,1591
,gun_deck,1318
,gun_dog,1664
,gun_emplacement,1459
,gun_enclosure,196
,gun_for_hire,1172
,gun_moll,256
,gun_muzzle,1383
,gun_rest,1229
,gun_room,1940
,gun_smoke,1739
,gun_trigger,1584
,gun_turret,1735
,gunboat,1272
,guncotton,204
,gunflint,1574
,gunite,1352
,gunk,1769
,gunlock,1371
,gunman,1416
,gunmetal,1549
,gunnar_myrdal,166
,gunnel,1328
,gunner,2045
,gunnery,1888
,gunnery_sergeant,1130
,gunny,1613
,gunny_sack,386
,gunnysack,146
,gunpoint,1778
,gunpowder,2134
,gunpowder_plot,1294
,gunrunner,877
,gunsight,1786
,gunslinger,1747
,gunsmith,1337
,gunstock,1213
,gunter_grass,825
,gunter_wilhelm_grass,17
,gunwale,1397
,guppy,2244
,gurkha,1288
,gurnard,1459
,gurney,2159
,guru,2323
,guru_nanak,1151
,gusher,1535
,gusset,1496
,gusset_plate,507
,gust,2090
,gustatory_cell,6
,gustatory_organ,9
,gustav_hertz,334
,gustav_klimt,1330
,gustav_ludwig_hertz,40
,gustav_mahler,1263
,gustav_robert_kirchhoff,159
,gustav_theodor_fechner,133
,gustave_courbet,1007
,gustave_flaubert,1244
,gustavus,1789
,gustavus_adolphus,1279
,gustavus_franklin_swift,11
,gustavus_i,558
,gustavus_ii,185
,gustavus_iii,132
,gustavus_iv,21
,gustavus_v,97
,gustavus_vi,20
,gut,2184
,gutenberg,2368
,guthrie,1958
,gutierrezia_microcephala,79
,gutierrezia_sarothrae,266
,gutierrezia_texana,24
,guts,2282
,gutta-percha,1191
,gutta-percha_tree,13
,gutta_balata,51
,gutter,2002
,guttersnipe,456
,guvnor,1275
,guy,2301
,guy_cable,1711
,guy_de_maupassant,1154
,guy_fawkes,1758
,guy_of_burgundy,165
,guy_rope,1346
,guyana,2055
,guyanese,1461
,guyot,1749
,guzzler,1717
,guzzling,1531
,gwydion,1666
,gwyn,2065
,gwynn,1439
,gym,2206
,gym_mat,1286
,gym_rat,1046
,gym_shoe,990
,gym_suit,702
,gymnadenia_conopsea,1039
,gymnadenia_odoratissima,300
,gymnasium,2359
,gymnast,1910
,gymnastic_apparatus,164
,gymnastic_horse,585
,gymnelis_viridis,3
,gymnocarpium_dryopteris,285
,gymnocarpium_robertianum,121
,gymnocladus_dioica,175
,gymnogyps_californianus,234
,gymnopilus_spectabilis,338
,gymnopilus_validipes,0
,gymnopilus_ventricosus,18
,gymnorhina_tibicen,266
,gymnosophist,20
,gymnosophy,68
,gymnosperm,1001
,gymnospermous_tree,20
,gymnospermous_yellowwood,0
,gymnosporangium_juniperi-virginianae,66
,gymslip,146
,gynaecologist,1259
,gynaecology,1506
,gynandromorph,212
,gynecologist,1517
,gynecology,1526
,gynne,87
,gynobase,1
,gynoecium,791
,gynogenesis,32
,gynophore,32
,gynostegium,58
,gynura_aurantiaca,88
,gypaetus_barbatus,528
,gyps_fulvus,933
,gypsophila_paniculata,506
,gypsum,1981
,gypsum_board,1149
,gypsy,2907
,gypsy_cab,199
,gypsy_dancing,1132
,gypsy_moth,1228
,gypsy_rose_lee,443
,gypsyweed,40
,gypsywort,41
,gyrfalcon,1136
,gyro,1833
,gyro_horizon,294
,gyrocompass,524
,gyromitra,979
,gyromitra_brunnea,19
,gyromitra_californica,18
,gyromitra_esculenta,586
,gyromitra_fastigiata,44
,gyromitra_gigas,164
,gyromitra_infula,250
,gyromitra_sphaerospora,6
,gyroplane,1169
,gyroscope,1690
,gyrostabiliser,5
,gyrostabilizer,53
,gyrus,1281
,h,2298
,h-bomb,1985
,h._g._wells,1313
,h._h._munro,678
,h._j._eysenck,129
,h._l._mencken,954
,h.m.s._bounty,1319
,h2o,2338
,ha,2741
,ha-ha,2532
,haart,1549
,haastia_pulvinaris,29
,habakkuk,1591
,habanera,1375
,habeas_corpus,1484
,habenaria_albiflora,3
,habenaria_bifolia,5
,habenaria_chlorantha,5
,habenaria_dilatata,65
,habenaria_elegans,5
,habenaria_fimbriata,19
,habenaria_greenei,8
,habenaria_hookeri,12
,habenaria_lacera,42
,habenaria_leucophaea,20
,habenaria_nivea,21
,habenaria_orbiculata,32
,habenaria_peramoena,10
,habenaria_psycodes,41
,habenaria_unalascensis,10
,haber,1691
,haber-bosch_process,43
,haber_process,270
,haberdasher,1146
,haberdashery,1036
,haberdashery_store,396
,habergeon,93
,habiliment,125
,habit,2153
,habitant,1522
,habitat,2411
,habitation,1629
,habitual_criminal,174
,habitue,1420
,hablot_knight_browne,100
,hachiman,1751
,hachure,297
,hacienda,1824
,hack,2969
,hack-driver,86
,hack_driver,341
,hack_saw,1414
,hack_writer,361
,hackamore,1196
,hackberry,2002
,hackbut,24
,hackee,106
,hacker,1980
,hackle,1464
,hackles,1424
,hackmatack,530
,hackney,1874
,hackney_carriage,674
,hackney_coach,118
,hacksaw,1496
,haddock,1598
,hades,1931
,hadj,1251
,hadji,1889
,hadrian,2141
,hadrians_wall,1907
,hadron,1387
,hadrosaur,1156
,hadrosaurus,753
,haecceity,67
,haeckel,1317
,haem,1305
,haemagglutination,71
,haemal_arch,2
,haemanthus_coccineus,207
,haematemesis,36
,haematinic,40
,haematite,1101
,haematobia_irritans,119
,haematochezia,6
